dataset1,dataset2
large_aws/Combo_013.csv,medium/parcel_007.csv
large_aws/Combo_014.csv,medium/parcel_007.csv
large_aws/Combo_015.csv,medium/parcel_007.csv
large_aws/Combo_016.csv,medium/parcel_007.csv
large_aws/Combo_017.csv,medium/parcel_007.csv
large_aws/Combo_018.csv,medium/parcel_007.csv
large_aws/Diagonal_001.csv,medium/parcel_007.csv
large_aws/Diagonal_002.csv,medium/parcel_007.csv
large_aws/Diagonal_003.csv,medium/parcel_007.csv
large_aws/Diagonal_004.csv,medium/parcel_007.csv
large_aws/Diagonal_005.csv,medium/parcel_007.csv
large_aws/Diagonal_006.csv,medium/parcel_007.csv
large_aws/Diagonal_enx_001.csv,medium/parcel_007.csv
large_aws/Diagonal_enx_002.csv,medium/parcel_007.csv
large_aws/Diagonal_enx_003.csv,medium/parcel_007.csv
large_aws/Diagonal_enx_004.csv,medium/parcel_007.csv
large_aws/Diagonal_enx_005.csv,medium/parcel_007.csv
large_aws/Diagonal_enx_006.csv,medium/parcel_007.csv
large_aws/Diagonal_eny_001.csv,medium/parcel_007.csv
large_aws/Diagonal_eny_002.csv,medium/parcel_007.csv
large_aws/Diagonal_eny_003.csv,medium/parcel_007.csv
large_aws/Diagonal_eny_004.csv,medium/parcel_007.csv
large_aws/Diagonal_eny_005.csv,medium/parcel_007.csv
large_aws/Diagonal_eny_006.csv,medium/parcel_007.csv
large_aws/DiagonalRot_001.csv,medium/parcel_007.csv
large_aws/DiagonalRot_002.csv,medium/parcel_007.csv
large_aws/DiagonalRot_003.csv,medium/parcel_007.csv
large_aws/DiagonalRot_004.csv,medium/parcel_007.csv
large_aws/DiagonalRot_005.csv,medium/parcel_007.csv
large_aws/DiagonalRot_006.csv,medium/parcel_007.csv
large_aws/DiagonalRot_enx_001.csv,medium/parcel_007.csv
large_aws/DiagonalRot_enx_002.csv,medium/parcel_007.csv
large_aws/DiagonalRot_enx_003.csv,medium/parcel_007.csv
large_aws/DiagonalRot_enx_004.csv,medium/parcel_007.csv
large_aws/DiagonalRot_enx_005.csv,medium/parcel_007.csv
large_aws/DiagonalRot_enx_006.csv,medium/parcel_007.csv
large_aws/DiagonalRot_eny_001.csv,medium/parcel_007.csv
large_aws/DiagonalRot_eny_002.csv,medium/parcel_007.csv
large_aws/DiagonalRot_eny_003.csv,medium/parcel_007.csv
large_aws/DiagonalRot_eny_004.csv,medium/parcel_007.csv
large_aws/DiagonalRot_eny_005.csv,medium/parcel_007.csv
large_aws/DiagonalRot_eny_006.csv,medium/parcel_007.csv
large_aws/Gauss_001.csv,medium/parcel_007.csv
large_aws/Gauss_002.csv,medium/parcel_007.csv
large_aws/Gauss_003.csv,medium/parcel_007.csv
large_aws/Gauss_004.csv,medium/parcel_007.csv
large_aws/Gauss_005.csv,medium/parcel_007.csv
large_aws/Gauss_006.csv,medium/parcel_007.csv
large_aws/Gauss_enx_001.csv,medium/parcel_007.csv
large_aws/Gauss_enx_002.csv,medium/parcel_007.csv
large_aws/Gauss_enx_003.csv,medium/parcel_007.csv
large_aws/Gauss_enx_004.csv,medium/parcel_007.csv
large_aws/Gauss_enx_005.csv,medium/parcel_007.csv
large_aws/Gauss_enx_006.csv,medium/parcel_007.csv
large_aws/Gauss_eny_001.csv,medium/parcel_007.csv
large_aws/Gauss_eny_002.csv,medium/parcel_007.csv
large_aws/Gauss_eny_003.csv,medium/parcel_007.csv
large_aws/Gauss_eny_004.csv,medium/parcel_007.csv
large_aws/Gauss_eny_005.csv,medium/parcel_007.csv
large_aws/Gauss_eny_006.csv,medium/parcel_007.csv
large_aws/Parcel_001.csv,medium/parcel_007.csv
large_aws/Parcel_002.csv,medium/parcel_007.csv
large_aws/Parcel_003.csv,medium/parcel_007.csv
large_aws/Parcel_004.csv,medium/parcel_007.csv
large_aws/Parcel_005.csv,medium/parcel_007.csv
large_aws/Parcel_006.csv,medium/parcel_007.csv
large_aws/Parcel_007.csv,medium/parcel_007.csv
large_aws/Parcel_008.csv,medium/parcel_007.csv
large_aws/Parcel_009.csv,medium/parcel_007.csv
large_aws/Parcel_010.csv,medium/parcel_007.csv
large_aws/Parcel_011.csv,medium/parcel_007.csv
large_aws/Parcel_012.csv,medium/parcel_007.csv
large_aws/Parcel_013.csv,medium/parcel_007.csv
large_aws/Parcel_014.csv,medium/parcel_007.csv
large_aws/Parcel_015.csv,medium/parcel_007.csv
large_aws/Parcel_016.csv,medium/parcel_007.csv
large_aws/Parcel_017.csv,medium/parcel_007.csv
large_aws/Parcel_018.csv,medium/parcel_007.csv
large_aws/Uniform_001.csv,medium/parcel_007.csv
large_aws/Uniform_002.csv,medium/parcel_007.csv
large_aws/Uniform_003.csv,medium/parcel_007.csv
large_aws/Uniform_004.csv,medium/parcel_007.csv
large_aws/Uniform_005.csv,medium/parcel_007.csv
large_aws/Uniform_006.csv,medium/parcel_007.csv
large_aws/Uniform_enx_001.csv,medium/parcel_007.csv
large_aws/Uniform_enx_002.csv,medium/parcel_007.csv
large_aws/Uniform_enx_003.csv,medium/parcel_007.csv
large_aws/Uniform_enx_004.csv,medium/parcel_007.csv
large_aws/Uniform_enx_005.csv,medium/parcel_007.csv
large_aws/Uniform_enx_006.csv,medium/parcel_007.csv
large_aws/Uniform_eny_001.csv,medium/parcel_007.csv
large_aws/Uniform_eny_002.csv,medium/parcel_007.csv
large_aws/Uniform_eny_003.csv,medium/parcel_007.csv
large_aws/Uniform_eny_004.csv,medium/parcel_007.csv
large_aws/Uniform_eny_005.csv,medium/parcel_007.csv
large_aws/Uniform_eny_006.csv,medium/parcel_007.csv
large_aws/Combo_001.csv,medium/parcel_008.csv
large_aws/Combo_002.csv,medium/parcel_008.csv
large_aws/Combo_003.csv,medium/parcel_008.csv
large_aws/Combo_004.csv,medium/parcel_008.csv
large_aws/Combo_005.csv,medium/parcel_008.csv
large_aws/Combo_006.csv,medium/parcel_008.csv
large_aws/Combo_007.csv,medium/parcel_008.csv
large_aws/Combo_008.csv,medium/parcel_008.csv
large_aws/Combo_009.csv,medium/parcel_008.csv
large_aws/Combo_010.csv,medium/parcel_008.csv
large_aws/Combo_011.csv,medium/parcel_008.csv
large_aws/Combo_012.csv,medium/parcel_008.csv
large_aws/Combo_013.csv,medium/parcel_008.csv
large_aws/Combo_014.csv,medium/parcel_008.csv
large_aws/Combo_015.csv,medium/parcel_008.csv
large_aws/Combo_016.csv,medium/parcel_008.csv
large_aws/Combo_017.csv,medium/parcel_008.csv
large_aws/Combo_018.csv,medium/parcel_008.csv
large_aws/Diagonal_001.csv,medium/parcel_008.csv
large_aws/Diagonal_002.csv,medium/parcel_008.csv
large_aws/Diagonal_003.csv,medium/parcel_008.csv
large_aws/Diagonal_004.csv,medium/parcel_008.csv
large_aws/Diagonal_005.csv,medium/parcel_008.csv
large_aws/Diagonal_006.csv,medium/parcel_008.csv
large_aws/Diagonal_enx_001.csv,medium/parcel_008.csv
large_aws/Diagonal_enx_002.csv,medium/parcel_008.csv
large_aws/Diagonal_enx_003.csv,medium/parcel_008.csv
large_aws/Diagonal_enx_004.csv,medium/parcel_008.csv
large_aws/Diagonal_enx_005.csv,medium/parcel_008.csv
large_aws/Diagonal_enx_006.csv,medium/parcel_008.csv
large_aws/Diagonal_eny_001.csv,medium/parcel_008.csv
large_aws/Diagonal_eny_002.csv,medium/parcel_008.csv
large_aws/Diagonal_eny_003.csv,medium/parcel_008.csv
large_aws/Diagonal_eny_004.csv,medium/parcel_008.csv
large_aws/Diagonal_eny_005.csv,medium/parcel_008.csv
large_aws/Diagonal_eny_006.csv,medium/parcel_008.csv
large_aws/DiagonalRot_001.csv,medium/parcel_008.csv
large_aws/DiagonalRot_002.csv,medium/parcel_008.csv
large_aws/DiagonalRot_003.csv,medium/parcel_008.csv
large_aws/DiagonalRot_004.csv,medium/parcel_008.csv
large_aws/DiagonalRot_005.csv,medium/parcel_008.csv
large_aws/DiagonalRot_006.csv,medium/parcel_008.csv
large_aws/DiagonalRot_enx_001.csv,medium/parcel_008.csv
large_aws/DiagonalRot_enx_002.csv,medium/parcel_008.csv
large_aws/DiagonalRot_enx_003.csv,medium/parcel_008.csv
large_aws/DiagonalRot_enx_004.csv,medium/parcel_008.csv
large_aws/DiagonalRot_enx_005.csv,medium/parcel_008.csv
large_aws/DiagonalRot_enx_006.csv,medium/parcel_008.csv
large_aws/DiagonalRot_eny_001.csv,medium/parcel_008.csv
large_aws/DiagonalRot_eny_002.csv,medium/parcel_008.csv
large_aws/DiagonalRot_eny_003.csv,medium/parcel_008.csv
large_aws/DiagonalRot_eny_004.csv,medium/parcel_008.csv
large_aws/DiagonalRot_eny_005.csv,medium/parcel_008.csv
large_aws/DiagonalRot_eny_006.csv,medium/parcel_008.csv
large_aws/Gauss_001.csv,medium/parcel_008.csv
large_aws/Gauss_002.csv,medium/parcel_008.csv
large_aws/Gauss_003.csv,medium/parcel_008.csv
large_aws/Gauss_004.csv,medium/parcel_008.csv
large_aws/Gauss_005.csv,medium/parcel_008.csv
large_aws/Gauss_006.csv,medium/parcel_008.csv
large_aws/Gauss_enx_001.csv,medium/parcel_008.csv
large_aws/Gauss_enx_002.csv,medium/parcel_008.csv
large_aws/Gauss_enx_003.csv,medium/parcel_008.csv
large_aws/Gauss_enx_004.csv,medium/parcel_008.csv
large_aws/Gauss_enx_005.csv,medium/parcel_008.csv
large_aws/Gauss_enx_006.csv,medium/parcel_008.csv
large_aws/Gauss_eny_001.csv,medium/parcel_008.csv
large_aws/Gauss_eny_002.csv,medium/parcel_008.csv
large_aws/Gauss_eny_003.csv,medium/parcel_008.csv
large_aws/Gauss_eny_004.csv,medium/parcel_008.csv
large_aws/Gauss_eny_005.csv,medium/parcel_008.csv
large_aws/Gauss_eny_006.csv,medium/parcel_008.csv
large_aws/Parcel_001.csv,medium/parcel_008.csv
large_aws/Parcel_002.csv,medium/parcel_008.csv
large_aws/Parcel_003.csv,medium/parcel_008.csv
large_aws/Parcel_004.csv,medium/parcel_008.csv
large_aws/Parcel_005.csv,medium/parcel_008.csv
large_aws/Parcel_006.csv,medium/parcel_008.csv
large_aws/Parcel_007.csv,medium/parcel_008.csv
large_aws/Parcel_008.csv,medium/parcel_008.csv
large_aws/Parcel_009.csv,medium/parcel_008.csv
large_aws/Parcel_010.csv,medium/parcel_008.csv
large_aws/Parcel_011.csv,medium/parcel_008.csv
large_aws/Parcel_012.csv,medium/parcel_008.csv
large_aws/Parcel_013.csv,medium/parcel_008.csv
large_aws/Parcel_014.csv,medium/parcel_008.csv
large_aws/Parcel_015.csv,medium/parcel_008.csv
large_aws/Parcel_016.csv,medium/parcel_008.csv
large_aws/Parcel_017.csv,medium/parcel_008.csv
large_aws/Parcel_018.csv,medium/parcel_008.csv
large_aws/Uniform_001.csv,medium/parcel_008.csv
large_aws/Uniform_002.csv,medium/parcel_008.csv
large_aws/Uniform_003.csv,medium/parcel_008.csv
large_aws/Uniform_004.csv,medium/parcel_008.csv
large_aws/Uniform_005.csv,medium/parcel_008.csv
large_aws/Uniform_006.csv,medium/parcel_008.csv
large_aws/Uniform_enx_001.csv,medium/parcel_008.csv
large_aws/Uniform_enx_002.csv,medium/parcel_008.csv
large_aws/Uniform_enx_003.csv,medium/parcel_008.csv
large_aws/Uniform_enx_004.csv,medium/parcel_008.csv
large_aws/Uniform_enx_005.csv,medium/parcel_008.csv
large_aws/Uniform_enx_006.csv,medium/parcel_008.csv
large_aws/Uniform_eny_001.csv,medium/parcel_008.csv
large_aws/Uniform_eny_002.csv,medium/parcel_008.csv
large_aws/Uniform_eny_003.csv,medium/parcel_008.csv
large_aws/Uniform_eny_004.csv,medium/parcel_008.csv
large_aws/Uniform_eny_005.csv,medium/parcel_008.csv
large_aws/Uniform_eny_006.csv,medium/parcel_008.csv
large_aws/Combo_001.csv,medium/parcel_009.csv
large_aws/Combo_002.csv,medium/parcel_009.csv
large_aws/Combo_003.csv,medium/parcel_009.csv
large_aws/Combo_004.csv,medium/parcel_009.csv
large_aws/Combo_005.csv,medium/parcel_009.csv
large_aws/Combo_006.csv,medium/parcel_009.csv
large_aws/Combo_007.csv,medium/parcel_009.csv
large_aws/Combo_008.csv,medium/parcel_009.csv
large_aws/Combo_009.csv,medium/parcel_009.csv
large_aws/Combo_010.csv,medium/parcel_009.csv
large_aws/Combo_011.csv,medium/parcel_009.csv
large_aws/Combo_012.csv,medium/parcel_009.csv
large_aws/Combo_013.csv,medium/parcel_009.csv
large_aws/Combo_014.csv,medium/parcel_009.csv
large_aws/Combo_015.csv,medium/parcel_009.csv
large_aws/Combo_016.csv,medium/parcel_009.csv
large_aws/Combo_017.csv,medium/parcel_009.csv
large_aws/Combo_018.csv,medium/parcel_009.csv
large_aws/Diagonal_001.csv,medium/parcel_009.csv
large_aws/Diagonal_002.csv,medium/parcel_009.csv
large_aws/Diagonal_003.csv,medium/parcel_009.csv
large_aws/Diagonal_004.csv,medium/parcel_009.csv
large_aws/Diagonal_005.csv,medium/parcel_009.csv
large_aws/Diagonal_006.csv,medium/parcel_009.csv
large_aws/Diagonal_enx_001.csv,medium/parcel_009.csv
large_aws/Diagonal_enx_002.csv,medium/parcel_009.csv
large_aws/Diagonal_enx_003.csv,medium/parcel_009.csv
large_aws/Diagonal_enx_004.csv,medium/parcel_009.csv
large_aws/Diagonal_enx_005.csv,medium/parcel_009.csv
large_aws/Diagonal_enx_006.csv,medium/parcel_009.csv
large_aws/Diagonal_eny_001.csv,medium/parcel_009.csv
large_aws/Diagonal_eny_002.csv,medium/parcel_009.csv
large_aws/Diagonal_eny_003.csv,medium/parcel_009.csv
large_aws/Diagonal_eny_004.csv,medium/parcel_009.csv
large_aws/Diagonal_eny_005.csv,medium/parcel_009.csv
large_aws/Diagonal_eny_006.csv,medium/parcel_009.csv
large_aws/DiagonalRot_001.csv,medium/parcel_009.csv
large_aws/DiagonalRot_002.csv,medium/parcel_009.csv
large_aws/DiagonalRot_003.csv,medium/parcel_009.csv
large_aws/DiagonalRot_004.csv,medium/parcel_009.csv
large_aws/DiagonalRot_005.csv,medium/parcel_009.csv
large_aws/DiagonalRot_006.csv,medium/parcel_009.csv
large_aws/DiagonalRot_enx_001.csv,medium/parcel_009.csv
large_aws/DiagonalRot_enx_002.csv,medium/parcel_009.csv
large_aws/DiagonalRot_enx_003.csv,medium/parcel_009.csv
large_aws/DiagonalRot_enx_004.csv,medium/parcel_009.csv
large_aws/DiagonalRot_enx_005.csv,medium/parcel_009.csv
large_aws/DiagonalRot_enx_006.csv,medium/parcel_009.csv
large_aws/DiagonalRot_eny_001.csv,medium/parcel_009.csv
large_aws/DiagonalRot_eny_002.csv,medium/parcel_009.csv
large_aws/DiagonalRot_eny_003.csv,medium/parcel_009.csv
large_aws/DiagonalRot_eny_004.csv,medium/parcel_009.csv
large_aws/DiagonalRot_eny_005.csv,medium/parcel_009.csv
large_aws/DiagonalRot_eny_006.csv,medium/parcel_009.csv
large_aws/Gauss_001.csv,medium/parcel_009.csv
large_aws/Gauss_002.csv,medium/parcel_009.csv
large_aws/Gauss_003.csv,medium/parcel_009.csv
large_aws/Gauss_004.csv,medium/parcel_009.csv
large_aws/Gauss_005.csv,medium/parcel_009.csv
large_aws/Gauss_006.csv,medium/parcel_009.csv
large_aws/Gauss_enx_001.csv,medium/parcel_009.csv
large_aws/Gauss_enx_002.csv,medium/parcel_009.csv
large_aws/Gauss_enx_003.csv,medium/parcel_009.csv
large_aws/Gauss_enx_004.csv,medium/parcel_009.csv
large_aws/Gauss_enx_005.csv,medium/parcel_009.csv
large_aws/Gauss_enx_006.csv,medium/parcel_009.csv
large_aws/Gauss_eny_001.csv,medium/parcel_009.csv
large_aws/Gauss_eny_002.csv,medium/parcel_009.csv
large_aws/Gauss_eny_003.csv,medium/parcel_009.csv
large_aws/Gauss_eny_004.csv,medium/parcel_009.csv
large_aws/Gauss_eny_005.csv,medium/parcel_009.csv
large_aws/Gauss_eny_006.csv,medium/parcel_009.csv
large_aws/Parcel_001.csv,medium/parcel_009.csv
large_aws/Parcel_002.csv,medium/parcel_009.csv
large_aws/Parcel_003.csv,medium/parcel_009.csv
large_aws/Parcel_004.csv,medium/parcel_009.csv
large_aws/Parcel_005.csv,medium/parcel_009.csv
large_aws/Parcel_006.csv,medium/parcel_009.csv
large_aws/Parcel_007.csv,medium/parcel_009.csv
large_aws/Parcel_008.csv,medium/parcel_009.csv
large_aws/Parcel_009.csv,medium/parcel_009.csv
large_aws/Parcel_010.csv,medium/parcel_009.csv
large_aws/Parcel_011.csv,medium/parcel_009.csv
large_aws/Parcel_012.csv,medium/parcel_009.csv
large_aws/Parcel_013.csv,medium/parcel_009.csv
large_aws/Parcel_014.csv,medium/parcel_009.csv
large_aws/Parcel_015.csv,medium/parcel_009.csv
large_aws/Parcel_016.csv,medium/parcel_009.csv
large_aws/Parcel_017.csv,medium/parcel_009.csv
large_aws/Parcel_018.csv,medium/parcel_009.csv
large_aws/Uniform_001.csv,medium/parcel_009.csv
large_aws/Uniform_002.csv,medium/parcel_009.csv
large_aws/Uniform_003.csv,medium/parcel_009.csv
large_aws/Uniform_004.csv,medium/parcel_009.csv
large_aws/Uniform_005.csv,medium/parcel_009.csv
large_aws/Uniform_006.csv,medium/parcel_009.csv
large_aws/Uniform_enx_001.csv,medium/parcel_009.csv
large_aws/Uniform_enx_002.csv,medium/parcel_009.csv
large_aws/Uniform_enx_003.csv,medium/parcel_009.csv
large_aws/Uniform_enx_004.csv,medium/parcel_009.csv
large_aws/Uniform_enx_005.csv,medium/parcel_009.csv
large_aws/Uniform_enx_006.csv,medium/parcel_009.csv
large_aws/Uniform_eny_001.csv,medium/parcel_009.csv
large_aws/Uniform_eny_002.csv,medium/parcel_009.csv
large_aws/Uniform_eny_003.csv,medium/parcel_009.csv
large_aws/Uniform_eny_004.csv,medium/parcel_009.csv
large_aws/Uniform_eny_005.csv,medium/parcel_009.csv
large_aws/Uniform_eny_006.csv,medium/parcel_009.csv
large_aws/Combo_001.csv,medium/parcel_010.csv
large_aws/Combo_002.csv,medium/parcel_010.csv
large_aws/Combo_003.csv,medium/parcel_010.csv
large_aws/Combo_004.csv,medium/parcel_010.csv
large_aws/Combo_005.csv,medium/parcel_010.csv
large_aws/Combo_006.csv,medium/parcel_010.csv
large_aws/Combo_007.csv,medium/parcel_010.csv
large_aws/Combo_008.csv,medium/parcel_010.csv
large_aws/Combo_009.csv,medium/parcel_010.csv
large_aws/Combo_010.csv,medium/parcel_010.csv
large_aws/Combo_011.csv,medium/parcel_010.csv
large_aws/Combo_012.csv,medium/parcel_010.csv
large_aws/Combo_013.csv,medium/parcel_010.csv
large_aws/Combo_014.csv,medium/parcel_010.csv
large_aws/Combo_015.csv,medium/parcel_010.csv
large_aws/Combo_016.csv,medium/parcel_010.csv
large_aws/Combo_017.csv,medium/parcel_010.csv
large_aws/Combo_018.csv,medium/parcel_010.csv
large_aws/Diagonal_001.csv,medium/parcel_010.csv
large_aws/Diagonal_002.csv,medium/parcel_010.csv
large_aws/Diagonal_003.csv,medium/parcel_010.csv
large_aws/Diagonal_004.csv,medium/parcel_010.csv
large_aws/Diagonal_005.csv,medium/parcel_010.csv
large_aws/Diagonal_006.csv,medium/parcel_010.csv
large_aws/Diagonal_enx_001.csv,medium/parcel_010.csv
large_aws/Diagonal_enx_002.csv,medium/parcel_010.csv
large_aws/Diagonal_enx_003.csv,medium/parcel_010.csv
large_aws/Diagonal_enx_004.csv,medium/parcel_010.csv
large_aws/Diagonal_enx_005.csv,medium/parcel_010.csv
large_aws/Diagonal_enx_006.csv,medium/parcel_010.csv
large_aws/Diagonal_eny_001.csv,medium/parcel_010.csv
large_aws/Diagonal_eny_002.csv,medium/parcel_010.csv
large_aws/Diagonal_eny_003.csv,medium/parcel_010.csv
large_aws/Diagonal_eny_004.csv,medium/parcel_010.csv
large_aws/Diagonal_eny_005.csv,medium/parcel_010.csv
large_aws/Diagonal_eny_006.csv,medium/parcel_010.csv
large_aws/DiagonalRot_001.csv,medium/parcel_010.csv
large_aws/DiagonalRot_002.csv,medium/parcel_010.csv
large_aws/DiagonalRot_003.csv,medium/parcel_010.csv
large_aws/DiagonalRot_004.csv,medium/parcel_010.csv
large_aws/DiagonalRot_005.csv,medium/parcel_010.csv
large_aws/DiagonalRot_006.csv,medium/parcel_010.csv
large_aws/DiagonalRot_enx_001.csv,medium/parcel_010.csv
large_aws/DiagonalRot_enx_002.csv,medium/parcel_010.csv
large_aws/DiagonalRot_enx_003.csv,medium/parcel_010.csv
large_aws/DiagonalRot_enx_004.csv,medium/parcel_010.csv
large_aws/DiagonalRot_enx_005.csv,medium/parcel_010.csv
large_aws/DiagonalRot_enx_006.csv,medium/parcel_010.csv
large_aws/DiagonalRot_eny_001.csv,medium/parcel_010.csv
large_aws/DiagonalRot_eny_002.csv,medium/parcel_010.csv
large_aws/DiagonalRot_eny_003.csv,medium/parcel_010.csv
large_aws/DiagonalRot_eny_004.csv,medium/parcel_010.csv
large_aws/DiagonalRot_eny_005.csv,medium/parcel_010.csv
large_aws/DiagonalRot_eny_006.csv,medium/parcel_010.csv
large_aws/Gauss_001.csv,medium/parcel_010.csv
large_aws/Gauss_002.csv,medium/parcel_010.csv
large_aws/Gauss_003.csv,medium/parcel_010.csv
large_aws/Gauss_004.csv,medium/parcel_010.csv
large_aws/Gauss_005.csv,medium/parcel_010.csv
large_aws/Gauss_006.csv,medium/parcel_010.csv
large_aws/Gauss_enx_001.csv,medium/parcel_010.csv
large_aws/Gauss_enx_002.csv,medium/parcel_010.csv
large_aws/Gauss_enx_003.csv,medium/parcel_010.csv
large_aws/Gauss_enx_004.csv,medium/parcel_010.csv
large_aws/Gauss_enx_005.csv,medium/parcel_010.csv
large_aws/Gauss_enx_006.csv,medium/parcel_010.csv
large_aws/Gauss_eny_001.csv,medium/parcel_010.csv
large_aws/Gauss_eny_002.csv,medium/parcel_010.csv
large_aws/Gauss_eny_003.csv,medium/parcel_010.csv
large_aws/Gauss_eny_004.csv,medium/parcel_010.csv
large_aws/Gauss_eny_005.csv,medium/parcel_010.csv
large_aws/Gauss_eny_006.csv,medium/parcel_010.csv
large_aws/Parcel_001.csv,medium/parcel_010.csv
large_aws/Parcel_002.csv,medium/parcel_010.csv
large_aws/Parcel_003.csv,medium/parcel_010.csv
large_aws/Parcel_004.csv,medium/parcel_010.csv
large_aws/Parcel_005.csv,medium/parcel_010.csv
large_aws/Parcel_006.csv,medium/parcel_010.csv
large_aws/Parcel_007.csv,medium/parcel_010.csv
large_aws/Parcel_008.csv,medium/parcel_010.csv
large_aws/Parcel_009.csv,medium/parcel_010.csv
large_aws/Parcel_010.csv,medium/parcel_010.csv
large_aws/Parcel_011.csv,medium/parcel_010.csv
large_aws/Parcel_012.csv,medium/parcel_010.csv
large_aws/Parcel_013.csv,medium/parcel_010.csv
large_aws/Parcel_014.csv,medium/parcel_010.csv
large_aws/Parcel_015.csv,medium/parcel_010.csv
large_aws/Parcel_016.csv,medium/parcel_010.csv
large_aws/Parcel_017.csv,medium/parcel_010.csv
large_aws/Parcel_018.csv,medium/parcel_010.csv
large_aws/Uniform_001.csv,medium/parcel_010.csv
large_aws/Uniform_002.csv,medium/parcel_010.csv
large_aws/Uniform_003.csv,medium/parcel_010.csv
large_aws/Uniform_004.csv,medium/parcel_010.csv
large_aws/Uniform_005.csv,medium/parcel_010.csv
large_aws/Uniform_006.csv,medium/parcel_010.csv
large_aws/Uniform_enx_001.csv,medium/parcel_010.csv
large_aws/Uniform_enx_002.csv,medium/parcel_010.csv
large_aws/Uniform_enx_003.csv,medium/parcel_010.csv
large_aws/Uniform_enx_004.csv,medium/parcel_010.csv
large_aws/Uniform_enx_005.csv,medium/parcel_010.csv
large_aws/Uniform_enx_006.csv,medium/parcel_010.csv
large_aws/Uniform_eny_001.csv,medium/parcel_010.csv
large_aws/Uniform_eny_002.csv,medium/parcel_010.csv
large_aws/Uniform_eny_003.csv,medium/parcel_010.csv
large_aws/Uniform_eny_004.csv,medium/parcel_010.csv
