dataset1,dataset2,bops
large_aws/Gauss_eny_001.csv,medium/parcel_001.csv,3227
large_aws/Gauss_eny_002.csv,medium/parcel_001.csv,3228
large_aws/Gauss_eny_003.csv,medium/parcel_001.csv,3229
large_aws/Gauss_eny_004.csv,medium/parcel_001.csv,3230
large_aws/Gauss_eny_005.csv,medium/parcel_001.csv,3231
large_aws/Gauss_eny_006.csv,medium/parcel_001.csv,3232
large_aws/Parcel_001.csv,medium/parcel_001.csv,3233
large_aws/Parcel_002.csv,medium/parcel_001.csv,3234
large_aws/Parcel_003.csv,medium/parcel_001.csv,3235
large_aws/Parcel_004.csv,medium/parcel_001.csv,3236
large_aws/Parcel_005.csv,medium/parcel_001.csv,3237
large_aws/Parcel_006.csv,medium/parcel_001.csv,3238
large_aws/Parcel_007.csv,medium/parcel_001.csv,3239
large_aws/Parcel_008.csv,medium/parcel_001.csv,3240
large_aws/Parcel_009.csv,medium/parcel_001.csv,3241
large_aws/Parcel_010.csv,medium/parcel_001.csv,3242
large_aws/Parcel_011.csv,medium/parcel_001.csv,3243
large_aws/Parcel_012.csv,medium/parcel_001.csv,3244
large_aws/Parcel_013.csv,medium/parcel_001.csv,3245
large_aws/Parcel_014.csv,medium/parcel_001.csv,3246
large_aws/Parcel_015.csv,medium/parcel_001.csv,3247
large_aws/Parcel_016.csv,medium/parcel_001.csv,3248
large_aws/Parcel_017.csv,medium/parcel_001.csv,3249
large_aws/Parcel_018.csv,medium/parcel_001.csv,3250
large_aws/Uniform_001.csv,medium/parcel_001.csv,3251
large_aws/Uniform_002.csv,medium/parcel_001.csv,3252
large_aws/Uniform_003.csv,medium/parcel_001.csv,3253
large_aws/Uniform_004.csv,medium/parcel_001.csv,3254
large_aws/Uniform_005.csv,medium/parcel_001.csv,3255
large_aws/Uniform_006.csv,medium/parcel_001.csv,3256
large_aws/Uniform_enx_001.csv,medium/parcel_001.csv,3257
large_aws/Uniform_enx_002.csv,medium/parcel_001.csv,3258
large_aws/Uniform_enx_003.csv,medium/parcel_001.csv,3259
large_aws/Uniform_enx_004.csv,medium/parcel_001.csv,3260
large_aws/Uniform_enx_005.csv,medium/parcel_001.csv,3261
large_aws/Uniform_enx_006.csv,medium/parcel_001.csv,3262
large_aws/Uniform_eny_001.csv,medium/parcel_001.csv,3263
large_aws/Uniform_eny_002.csv,medium/parcel_001.csv,3264
large_aws/Uniform_eny_003.csv,medium/parcel_001.csv,3265
large_aws/Uniform_eny_004.csv,medium/parcel_001.csv,3266
large_aws/Uniform_eny_005.csv,medium/parcel_001.csv,3267
large_aws/Uniform_eny_006.csv,medium/parcel_001.csv,3268
large_aws/Combo_001.csv,medium/parcel_002.csv,3269
large_aws/Combo_002.csv,medium/parcel_002.csv,3270
large_aws/Combo_003.csv,medium/parcel_002.csv,3271
large_aws/Combo_004.csv,medium/parcel_002.csv,3272
large_aws/Combo_005.csv,medium/parcel_002.csv,3273
large_aws/Combo_006.csv,medium/parcel_002.csv,3274
large_aws/Combo_007.csv,medium/parcel_002.csv,3275
large_aws/Combo_008.csv,medium/parcel_002.csv,3276
large_aws/Combo_009.csv,medium/parcel_002.csv,3277
large_aws/Combo_010.csv,medium/parcel_002.csv,3278
large_aws/Combo_011.csv,medium/parcel_002.csv,3279
large_aws/Combo_012.csv,medium/parcel_002.csv,3280
large_aws/Combo_013.csv,medium/parcel_002.csv,3281
large_aws/Combo_014.csv,medium/parcel_002.csv,3282
large_aws/Combo_015.csv,medium/parcel_002.csv,3283
large_aws/Combo_016.csv,medium/parcel_002.csv,3284
large_aws/Combo_017.csv,medium/parcel_002.csv,3285
large_aws/Combo_018.csv,medium/parcel_002.csv,3286
large_aws/Diagonal_001.csv,medium/parcel_002.csv,3287
large_aws/Diagonal_002.csv,medium/parcel_002.csv,3288
large_aws/Diagonal_003.csv,medium/parcel_002.csv,3289
large_aws/Diagonal_004.csv,medium/parcel_002.csv,3290
large_aws/Diagonal_005.csv,medium/parcel_002.csv,3291
large_aws/Diagonal_006.csv,medium/parcel_002.csv,3292
large_aws/Diagonal_enx_001.csv,medium/parcel_002.csv,3293
large_aws/Diagonal_enx_002.csv,medium/parcel_002.csv,3294
large_aws/Diagonal_enx_003.csv,medium/parcel_002.csv,3295
large_aws/Diagonal_enx_004.csv,medium/parcel_002.csv,3296
large_aws/Diagonal_enx_005.csv,medium/parcel_002.csv,3297
large_aws/Diagonal_enx_006.csv,medium/parcel_002.csv,3298
large_aws/Diagonal_eny_001.csv,medium/parcel_002.csv,3299
large_aws/Diagonal_eny_002.csv,medium/parcel_002.csv,3300
large_aws/Diagonal_eny_003.csv,medium/parcel_002.csv,3301
large_aws/Diagonal_eny_004.csv,medium/parcel_002.csv,3302
large_aws/Diagonal_eny_005.csv,medium/parcel_002.csv,3303
large_aws/Diagonal_eny_006.csv,medium/parcel_002.csv,3304
large_aws/DiagonalRot_001.csv,medium/parcel_002.csv,3305
large_aws/DiagonalRot_002.csv,medium/parcel_002.csv,3306
large_aws/DiagonalRot_003.csv,medium/parcel_002.csv,3307
large_aws/DiagonalRot_004.csv,medium/parcel_002.csv,3308
large_aws/DiagonalRot_005.csv,medium/parcel_002.csv,3309
large_aws/DiagonalRot_006.csv,medium/parcel_002.csv,3310
large_aws/DiagonalRot_enx_001.csv,medium/parcel_002.csv,3311
large_aws/DiagonalRot_enx_002.csv,medium/parcel_002.csv,3312
large_aws/DiagonalRot_enx_003.csv,medium/parcel_002.csv,3313
large_aws/DiagonalRot_enx_004.csv,medium/parcel_002.csv,3314
large_aws/DiagonalRot_enx_005.csv,medium/parcel_002.csv,3315
large_aws/DiagonalRot_enx_006.csv,medium/parcel_002.csv,3316
large_aws/DiagonalRot_eny_001.csv,medium/parcel_002.csv,3317
large_aws/DiagonalRot_eny_002.csv,medium/parcel_002.csv,3318
large_aws/DiagonalRot_eny_003.csv,medium/parcel_002.csv,3319
large_aws/DiagonalRot_eny_004.csv,medium/parcel_002.csv,3320
large_aws/DiagonalRot_eny_005.csv,medium/parcel_002.csv,3321
large_aws/DiagonalRot_eny_006.csv,medium/parcel_002.csv,3322
large_aws/Gauss_001.csv,medium/parcel_002.csv,3323
large_aws/Gauss_002.csv,medium/parcel_002.csv,3324
large_aws/Gauss_003.csv,medium/parcel_002.csv,3325
large_aws/Gauss_004.csv,medium/parcel_002.csv,3326
large_aws/Gauss_005.csv,medium/parcel_002.csv,3327
large_aws/Gauss_006.csv,medium/parcel_002.csv,3328
large_aws/Gauss_enx_001.csv,medium/parcel_002.csv,3329
large_aws/Gauss_enx_002.csv,medium/parcel_002.csv,3330
large_aws/Gauss_enx_003.csv,medium/parcel_002.csv,3331
large_aws/Gauss_enx_004.csv,medium/parcel_002.csv,3332
large_aws/Gauss_enx_005.csv,medium/parcel_002.csv,3333
large_aws/Gauss_enx_006.csv,medium/parcel_002.csv,3334
large_aws/Gauss_eny_001.csv,medium/parcel_002.csv,3335
large_aws/Gauss_eny_002.csv,medium/parcel_002.csv,3336
large_aws/Gauss_eny_003.csv,medium/parcel_002.csv,3337
large_aws/Gauss_eny_004.csv,medium/parcel_002.csv,3338
large_aws/Gauss_eny_005.csv,medium/parcel_002.csv,3339
large_aws/Gauss_eny_006.csv,medium/parcel_002.csv,3340
large_aws/Parcel_001.csv,medium/parcel_002.csv,3341
large_aws/Parcel_002.csv,medium/parcel_002.csv,3342
large_aws/Parcel_003.csv,medium/parcel_002.csv,3343
large_aws/Parcel_004.csv,medium/parcel_002.csv,3344
large_aws/Parcel_005.csv,medium/parcel_002.csv,3345
large_aws/Parcel_006.csv,medium/parcel_002.csv,3346
large_aws/Parcel_007.csv,medium/parcel_002.csv,3347
large_aws/Parcel_008.csv,medium/parcel_002.csv,3348
large_aws/Parcel_009.csv,medium/parcel_002.csv,3349
large_aws/Parcel_010.csv,medium/parcel_002.csv,3350
large_aws/Parcel_011.csv,medium/parcel_002.csv,3351
large_aws/Parcel_012.csv,medium/parcel_002.csv,3352
large_aws/Parcel_013.csv,medium/parcel_002.csv,3353
large_aws/Parcel_014.csv,medium/parcel_002.csv,3354
large_aws/Parcel_015.csv,medium/parcel_002.csv,3355
large_aws/Parcel_016.csv,medium/parcel_002.csv,3356
large_aws/Parcel_017.csv,medium/parcel_002.csv,3357
large_aws/Parcel_018.csv,medium/parcel_002.csv,3358
large_aws/Uniform_001.csv,medium/parcel_002.csv,3359
large_aws/Uniform_002.csv,medium/parcel_002.csv,3360
large_aws/Uniform_003.csv,medium/parcel_002.csv,3361
large_aws/Uniform_004.csv,medium/parcel_002.csv,3362
large_aws/Uniform_005.csv,medium/parcel_002.csv,3363
large_aws/Uniform_006.csv,medium/parcel_002.csv,3364
large_aws/Uniform_enx_001.csv,medium/parcel_002.csv,3365
large_aws/Uniform_enx_002.csv,medium/parcel_002.csv,3366
large_aws/Uniform_enx_003.csv,medium/parcel_002.csv,3367
large_aws/Uniform_enx_004.csv,medium/parcel_002.csv,3368
large_aws/Uniform_enx_005.csv,medium/parcel_002.csv,3369
large_aws/Uniform_enx_006.csv,medium/parcel_002.csv,3370
large_aws/Uniform_eny_001.csv,medium/parcel_002.csv,3371
large_aws/Uniform_eny_002.csv,medium/parcel_002.csv,3372
large_aws/Uniform_eny_003.csv,medium/parcel_002.csv,3373
large_aws/Uniform_eny_004.csv,medium/parcel_002.csv,3374
large_aws/Uniform_eny_005.csv,medium/parcel_002.csv,3375
large_aws/Uniform_eny_006.csv,medium/parcel_002.csv,3376
large_aws/Combo_001.csv,medium/parcel_003.csv,3377
large_aws/Combo_002.csv,medium/parcel_003.csv,3378
large_aws/Combo_003.csv,medium/parcel_003.csv,3379
large_aws/Combo_004.csv,medium/parcel_003.csv,3380
large_aws/Combo_005.csv,medium/parcel_003.csv,3381
large_aws/Combo_006.csv,medium/parcel_003.csv,3382
large_aws/Combo_007.csv,medium/parcel_003.csv,3383
large_aws/Combo_008.csv,medium/parcel_003.csv,3384
large_aws/Combo_009.csv,medium/parcel_003.csv,3385
large_aws/Combo_010.csv,medium/parcel_003.csv,3386
large_aws/Combo_011.csv,medium/parcel_003.csv,3387
large_aws/Combo_012.csv,medium/parcel_003.csv,3388
large_aws/Combo_013.csv,medium/parcel_003.csv,3389
large_aws/Combo_014.csv,medium/parcel_003.csv,3390
large_aws/Combo_015.csv,medium/parcel_003.csv,3391
large_aws/Combo_016.csv,medium/parcel_003.csv,3392
large_aws/Combo_017.csv,medium/parcel_003.csv,3393
large_aws/Combo_018.csv,medium/parcel_003.csv,3394
large_aws/Diagonal_001.csv,medium/parcel_003.csv,3395
large_aws/Diagonal_002.csv,medium/parcel_003.csv,3396
large_aws/Diagonal_003.csv,medium/parcel_003.csv,3397
large_aws/Diagonal_004.csv,medium/parcel_003.csv,3398
large_aws/Diagonal_005.csv,medium/parcel_003.csv,3399
large_aws/Diagonal_006.csv,medium/parcel_003.csv,3400
large_aws/Diagonal_enx_001.csv,medium/parcel_003.csv,3401
large_aws/Diagonal_enx_002.csv,medium/parcel_003.csv,3402
large_aws/Diagonal_enx_003.csv,medium/parcel_003.csv,3403
large_aws/Diagonal_enx_004.csv,medium/parcel_003.csv,3404
large_aws/Diagonal_enx_005.csv,medium/parcel_003.csv,3405
large_aws/Diagonal_enx_006.csv,medium/parcel_003.csv,3406
large_aws/Diagonal_eny_001.csv,medium/parcel_003.csv,3407
large_aws/Diagonal_eny_002.csv,medium/parcel_003.csv,3408
large_aws/Diagonal_eny_003.csv,medium/parcel_003.csv,3409
large_aws/Diagonal_eny_004.csv,medium/parcel_003.csv,3410
large_aws/Diagonal_eny_005.csv,medium/parcel_003.csv,3411
large_aws/Diagonal_eny_006.csv,medium/parcel_003.csv,3412
large_aws/DiagonalRot_001.csv,medium/parcel_003.csv,3413
large_aws/DiagonalRot_002.csv,medium/parcel_003.csv,3414
large_aws/DiagonalRot_003.csv,medium/parcel_003.csv,3415
large_aws/DiagonalRot_004.csv,medium/parcel_003.csv,3416
large_aws/DiagonalRot_005.csv,medium/parcel_003.csv,3417
large_aws/DiagonalRot_006.csv,medium/parcel_003.csv,3418
large_aws/DiagonalRot_enx_001.csv,medium/parcel_003.csv,3419
large_aws/DiagonalRot_enx_002.csv,medium/parcel_003.csv,3420
large_aws/DiagonalRot_enx_003.csv,medium/parcel_003.csv,3421
large_aws/DiagonalRot_enx_004.csv,medium/parcel_003.csv,3422
large_aws/DiagonalRot_enx_005.csv,medium/parcel_003.csv,3423
large_aws/DiagonalRot_enx_006.csv,medium/parcel_003.csv,3424
large_aws/DiagonalRot_eny_001.csv,medium/parcel_003.csv,3425
large_aws/DiagonalRot_eny_002.csv,medium/parcel_003.csv,3426
large_aws/DiagonalRot_eny_003.csv,medium/parcel_003.csv,3427
large_aws/DiagonalRot_eny_004.csv,medium/parcel_003.csv,3428
large_aws/DiagonalRot_eny_005.csv,medium/parcel_003.csv,3429
large_aws/DiagonalRot_eny_006.csv,medium/parcel_003.csv,3430
large_aws/Gauss_001.csv,medium/parcel_003.csv,3431
large_aws/Gauss_002.csv,medium/parcel_003.csv,3432
large_aws/Gauss_003.csv,medium/parcel_003.csv,3433
large_aws/Gauss_004.csv,medium/parcel_003.csv,3434
large_aws/Gauss_005.csv,medium/parcel_003.csv,3435
large_aws/Gauss_006.csv,medium/parcel_003.csv,3436
large_aws/Gauss_enx_001.csv,medium/parcel_003.csv,3437
large_aws/Gauss_enx_002.csv,medium/parcel_003.csv,3438
large_aws/Gauss_enx_003.csv,medium/parcel_003.csv,3439
large_aws/Gauss_enx_004.csv,medium/parcel_003.csv,3440
large_aws/Gauss_enx_005.csv,medium/parcel_003.csv,3441
large_aws/Gauss_enx_006.csv,medium/parcel_003.csv,3442
large_aws/Gauss_eny_001.csv,medium/parcel_003.csv,3443
large_aws/Gauss_eny_002.csv,medium/parcel_003.csv,3444
large_aws/Gauss_eny_003.csv,medium/parcel_003.csv,3445
large_aws/Gauss_eny_004.csv,medium/parcel_003.csv,3446
large_aws/Gauss_eny_005.csv,medium/parcel_003.csv,3447
large_aws/Gauss_eny_006.csv,medium/parcel_003.csv,3448
large_aws/Parcel_001.csv,medium/parcel_003.csv,3449
large_aws/Parcel_002.csv,medium/parcel_003.csv,3450
large_aws/Parcel_003.csv,medium/parcel_003.csv,3451
large_aws/Parcel_004.csv,medium/parcel_003.csv,3452
large_aws/Parcel_005.csv,medium/parcel_003.csv,3453
large_aws/Parcel_006.csv,medium/parcel_003.csv,3454
large_aws/Parcel_007.csv,medium/parcel_003.csv,3455
large_aws/Parcel_008.csv,medium/parcel_003.csv,3456
large_aws/Parcel_009.csv,medium/parcel_003.csv,3457
large_aws/Parcel_010.csv,medium/parcel_003.csv,3458
large_aws/Parcel_011.csv,medium/parcel_003.csv,3459
large_aws/Parcel_012.csv,medium/parcel_003.csv,3460
large_aws/Parcel_013.csv,medium/parcel_003.csv,3461
large_aws/Parcel_014.csv,medium/parcel_003.csv,3462
large_aws/Parcel_015.csv,medium/parcel_003.csv,3463
large_aws/Parcel_016.csv,medium/parcel_003.csv,3464
large_aws/Parcel_017.csv,medium/parcel_003.csv,3465
large_aws/Parcel_018.csv,medium/parcel_003.csv,3466
large_aws/Uniform_001.csv,medium/parcel_003.csv,3467
large_aws/Uniform_002.csv,medium/parcel_003.csv,3468
large_aws/Uniform_003.csv,medium/parcel_003.csv,3469
large_aws/Uniform_004.csv,medium/parcel_003.csv,3470
large_aws/Uniform_005.csv,medium/parcel_003.csv,3471
large_aws/Uniform_006.csv,medium/parcel_003.csv,3472
large_aws/Uniform_enx_001.csv,medium/parcel_003.csv,3473
large_aws/Uniform_enx_002.csv,medium/parcel_003.csv,3474
large_aws/Uniform_enx_003.csv,medium/parcel_003.csv,3475
large_aws/Uniform_enx_004.csv,medium/parcel_003.csv,3476
large_aws/Uniform_enx_005.csv,medium/parcel_003.csv,3477
large_aws/Uniform_enx_006.csv,medium/parcel_003.csv,3478
large_aws/Uniform_eny_001.csv,medium/parcel_003.csv,3479
large_aws/Uniform_eny_002.csv,medium/parcel_003.csv,3480
large_aws/Uniform_eny_003.csv,medium/parcel_003.csv,3481
large_aws/Uniform_eny_004.csv,medium/parcel_003.csv,3482
large_aws/Uniform_eny_005.csv,medium/parcel_003.csv,3483
large_aws/Uniform_eny_006.csv,medium/parcel_003.csv,3484
large_aws/Combo_001.csv,medium/parcel_004.csv,3485
large_aws/Combo_002.csv,medium/parcel_004.csv,3486
large_aws/Combo_003.csv,medium/parcel_004.csv,3487
large_aws/Combo_004.csv,medium/parcel_004.csv,3488
large_aws/Combo_005.csv,medium/parcel_004.csv,3489
large_aws/Combo_006.csv,medium/parcel_004.csv,3490
large_aws/Combo_007.csv,medium/parcel_004.csv,3491
large_aws/Combo_008.csv,medium/parcel_004.csv,3492
large_aws/Combo_009.csv,medium/parcel_004.csv,3493
large_aws/Combo_010.csv,medium/parcel_004.csv,3494
large_aws/Combo_011.csv,medium/parcel_004.csv,3495
large_aws/Combo_012.csv,medium/parcel_004.csv,3496
large_aws/Combo_013.csv,medium/parcel_004.csv,3497
large_aws/Combo_014.csv,medium/parcel_004.csv,3498
large_aws/Combo_015.csv,medium/parcel_004.csv,3499
large_aws/Combo_016.csv,medium/parcel_004.csv,3500
large_aws/Combo_017.csv,medium/parcel_004.csv,3501
large_aws/Combo_018.csv,medium/parcel_004.csv,3502
large_aws/Diagonal_001.csv,medium/parcel_004.csv,3503
large_aws/Diagonal_002.csv,medium/parcel_004.csv,3504
large_aws/Diagonal_003.csv,medium/parcel_004.csv,3505
large_aws/Diagonal_004.csv,medium/parcel_004.csv,3506
large_aws/Diagonal_005.csv,medium/parcel_004.csv,3507
large_aws/Diagonal_006.csv,medium/parcel_004.csv,3508
large_aws/Diagonal_enx_001.csv,medium/parcel_004.csv,3509
large_aws/Diagonal_enx_002.csv,medium/parcel_004.csv,3510
large_aws/Diagonal_enx_003.csv,medium/parcel_004.csv,3511
large_aws/Diagonal_enx_004.csv,medium/parcel_004.csv,3512
large_aws/Diagonal_enx_005.csv,medium/parcel_004.csv,3513
large_aws/Diagonal_enx_006.csv,medium/parcel_004.csv,3514
large_aws/Diagonal_eny_001.csv,medium/parcel_004.csv,3515
large_aws/Diagonal_eny_002.csv,medium/parcel_004.csv,3516
large_aws/Diagonal_eny_003.csv,medium/parcel_004.csv,3517
large_aws/Diagonal_eny_004.csv,medium/parcel_004.csv,3518
large_aws/Diagonal_eny_005.csv,medium/parcel_004.csv,3519
large_aws/Diagonal_eny_006.csv,medium/parcel_004.csv,3520
large_aws/DiagonalRot_001.csv,medium/parcel_004.csv,3521
large_aws/DiagonalRot_002.csv,medium/parcel_004.csv,3522
large_aws/DiagonalRot_003.csv,medium/parcel_004.csv,3523
large_aws/DiagonalRot_004.csv,medium/parcel_004.csv,3524
large_aws/DiagonalRot_005.csv,medium/parcel_004.csv,3525
large_aws/DiagonalRot_006.csv,medium/parcel_004.csv,3526
large_aws/DiagonalRot_enx_001.csv,medium/parcel_004.csv,3527
large_aws/DiagonalRot_enx_002.csv,medium/parcel_004.csv,3528
large_aws/DiagonalRot_enx_003.csv,medium/parcel_004.csv,3529
large_aws/DiagonalRot_enx_004.csv,medium/parcel_004.csv,3530
large_aws/DiagonalRot_enx_005.csv,medium/parcel_004.csv,3531
large_aws/DiagonalRot_enx_006.csv,medium/parcel_004.csv,3532
large_aws/DiagonalRot_eny_001.csv,medium/parcel_004.csv,3533
large_aws/DiagonalRot_eny_002.csv,medium/parcel_004.csv,3534
large_aws/DiagonalRot_eny_003.csv,medium/parcel_004.csv,3535
large_aws/DiagonalRot_eny_004.csv,medium/parcel_004.csv,3536
large_aws/DiagonalRot_eny_005.csv,medium/parcel_004.csv,3537
large_aws/DiagonalRot_eny_006.csv,medium/parcel_004.csv,3538
large_aws/Gauss_001.csv,medium/parcel_004.csv,3539
large_aws/Gauss_002.csv,medium/parcel_004.csv,3540
large_aws/Gauss_003.csv,medium/parcel_004.csv,3541
large_aws/Gauss_004.csv,medium/parcel_004.csv,3542
large_aws/Gauss_005.csv,medium/parcel_004.csv,3543
large_aws/Gauss_006.csv,medium/parcel_004.csv,3544
large_aws/Gauss_enx_001.csv,medium/parcel_004.csv,3545
large_aws/Gauss_enx_002.csv,medium/parcel_004.csv,3546
large_aws/Gauss_enx_003.csv,medium/parcel_004.csv,3547
large_aws/Gauss_enx_004.csv,medium/parcel_004.csv,3548
large_aws/Gauss_enx_005.csv,medium/parcel_004.csv,3549
large_aws/Gauss_enx_006.csv,medium/parcel_004.csv,3550
large_aws/Gauss_eny_001.csv,medium/parcel_004.csv,3551
large_aws/Gauss_eny_002.csv,medium/parcel_004.csv,3552
large_aws/Gauss_eny_003.csv,medium/parcel_004.csv,3553
large_aws/Gauss_eny_004.csv,medium/parcel_004.csv,3554
large_aws/Gauss_eny_005.csv,medium/parcel_004.csv,3555
large_aws/Gauss_eny_006.csv,medium/parcel_004.csv,3556
large_aws/Parcel_001.csv,medium/parcel_004.csv,3557
large_aws/Parcel_002.csv,medium/parcel_004.csv,3558
large_aws/Parcel_003.csv,medium/parcel_004.csv,3559
large_aws/Parcel_004.csv,medium/parcel_004.csv,3560
large_aws/Parcel_005.csv,medium/parcel_004.csv,3561
large_aws/Parcel_006.csv,medium/parcel_004.csv,3562
large_aws/Parcel_007.csv,medium/parcel_004.csv,3563
large_aws/Parcel_008.csv,medium/parcel_004.csv,3564
large_aws/Parcel_009.csv,medium/parcel_004.csv,3565
large_aws/Parcel_010.csv,medium/parcel_004.csv,3566
large_aws/Parcel_011.csv,medium/parcel_004.csv,3567
large_aws/Parcel_012.csv,medium/parcel_004.csv,3568
large_aws/Parcel_013.csv,medium/parcel_004.csv,3569
large_aws/Parcel_014.csv,medium/parcel_004.csv,3570
large_aws/Parcel_015.csv,medium/parcel_004.csv,3571
large_aws/Parcel_016.csv,medium/parcel_004.csv,3572
large_aws/Parcel_017.csv,medium/parcel_004.csv,3573
large_aws/Parcel_018.csv,medium/parcel_004.csv,3574
large_aws/Uniform_001.csv,medium/parcel_004.csv,3575
large_aws/Uniform_002.csv,medium/parcel_004.csv,3576
large_aws/Uniform_003.csv,medium/parcel_004.csv,3577
large_aws/Uniform_004.csv,medium/parcel_004.csv,3578
large_aws/Uniform_005.csv,medium/parcel_004.csv,3579
large_aws/Uniform_006.csv,medium/parcel_004.csv,3580
large_aws/Uniform_enx_001.csv,medium/parcel_004.csv,3581
large_aws/Uniform_enx_002.csv,medium/parcel_004.csv,3582
large_aws/Uniform_enx_003.csv,medium/parcel_004.csv,3583
large_aws/Uniform_enx_004.csv,medium/parcel_004.csv,3584
large_aws/Uniform_enx_005.csv,medium/parcel_004.csv,3585
large_aws/Uniform_enx_006.csv,medium/parcel_004.csv,3586
large_aws/Uniform_eny_001.csv,medium/parcel_004.csv,3587
large_aws/Uniform_eny_002.csv,medium/parcel_004.csv,3588
large_aws/Uniform_eny_003.csv,medium/parcel_004.csv,3589
large_aws/Uniform_eny_004.csv,medium/parcel_004.csv,3590
large_aws/Uniform_eny_005.csv,medium/parcel_004.csv,3591
large_aws/Uniform_eny_006.csv,medium/parcel_004.csv,3592
large_aws/Combo_001.csv,medium/parcel_005.csv,3593
large_aws/Combo_002.csv,medium/parcel_005.csv,3594
large_aws/Combo_003.csv,medium/parcel_005.csv,3595
large_aws/Combo_004.csv,medium/parcel_005.csv,3596
large_aws/Combo_005.csv,medium/parcel_005.csv,3597
large_aws/Combo_006.csv,medium/parcel_005.csv,3598
large_aws/Combo_007.csv,medium/parcel_005.csv,3599
large_aws/Combo_008.csv,medium/parcel_005.csv,3600
large_aws/Combo_009.csv,medium/parcel_005.csv,3601
large_aws/Combo_010.csv,medium/parcel_005.csv,3602
large_aws/Combo_011.csv,medium/parcel_005.csv,3603
large_aws/Combo_012.csv,medium/parcel_005.csv,3604
